item_names,categoria_propia,country,category,item_prices_local_curr,item_prices_usd
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Estonia,Personal Care,6.0,6.0
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Finland,Personal Care,3.61,3.87
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,France,Personal Care,3.62,3.89
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Georgia,Personal Care,12.0,4.31
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Germany,Personal Care,2.93,3.14
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Greece,Personal Care,3.37,3.62
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Guatemala,Personal Care,39.0,5.0
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Hong Kong,Personal Care,29.0,3.67
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Hungary,Personal Care,1207.0,3.34
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,India,Personal Care,203.0,2.43
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Indonesia,Personal Care,27603.0,1.72
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Iran,Personal Care,2068230.0,49.0
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Iraq,Personal Care,3996.0,3.05
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Ireland,Personal Care,4.48,4.81
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Israel,Personal Care,18.0,4.84
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Italy,Personal Care,4.04,4.34
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Jamaica,Personal Care,413.0,2.63
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Japan,Personal Care,1000.0,6.0
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Jordan,Personal Care,3.75,5.29
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Kazakhstan,Personal Care,3279.0,7.0
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Kenya,Personal Care,313.0,2.39
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Kosovo,Personal Care,3.05,3.28
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Kuwait,Personal Care,2.742,9.0
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Latvia,Personal Care,3.99,4.28
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Lithuania,Personal Care,3.5,3.76
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Luxembourg,Personal Care,4.04,4.35
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Malaysia,Personal Care,12.0,2.5
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Malta,Personal Care,3.0,3.22
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Mauritius,Personal Care,198.0,4.28
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Mexico,Personal Care,62.0,3.69
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Montenegro,Personal Care,5.31,5.71
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Morocco,Personal Care,32.0,3.24
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Nepal,Personal Care,313.0,2.34
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Netherlands,Personal Care,4.85,5.22
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,New Zealand,Personal Care,5.38,3.23
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Macedonia,Personal Care,287.0,5.01
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Norway,Personal Care,37.0,3.39
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Oman,Personal Care,2.474,6.0
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Pakistan,Personal Care,648.0,2.33
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Panama,Personal Care,3.21,3.21
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Peru,Personal Care,18.0,4.92
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Philippines,Personal Care,182.0,3.17
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Poland,Personal Care,17.0,4.13
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Portugal,Personal Care,4.13,4.44
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Puerto Rico,Personal Care,3.69,3.69
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Qatar,Personal Care,16.0,4.48
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Romania,Personal Care,22.0,4.86
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Russia,Personal Care,295.0,3.22
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Saudi Arabia,Personal Care,20.0,5.38
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Serbia,Personal Care,498.0,4.57
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Singapore,Personal Care,5.44,4.01
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Slovakia,Personal Care,3.76,4.04
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Slovenia,Personal Care,4.57,4.91
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,South Africa,Personal Care,35.0,1.87
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,South Korea,Personal Care,15000.0,11.0
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Spain,Personal Care,2.89,3.1
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Sri Lanka,Personal Care,931.0,3.1
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Sweden,Personal Care,38.0,3.46
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Switzerland,Personal Care,4.15,4.57
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Syria,Personal Care,24846.0,10.0
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Taiwan,Personal Care,183.0,5.66
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Thailand,Personal Care,121.0,3.26
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Tunisia,Personal Care,12.0,3.93
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Turkey,Personal Care,137.0,4.22
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Ukraine,Personal Care,138.0,3.51
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,United Arab Emirates,Personal Care,20.0,5.47
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,United Kingdom,Personal Care,1.97,2.46
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,United States,Personal Care,4.85,4.85
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Uruguay,Personal Care,181.0,4.71
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Uzbekistan,Personal Care,52088.0,4.12
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Venezuela,Personal Care,3.84,3.84
"Deodorant, roll-on (50ml ~ 1.5 oz.)",Cuidado personal,Vietnam,Personal Care,75833.0,2.98
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Albania,Entertainment,3000.0,32.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Algeria,Entertainment,5144.0,38.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Argentina,Entertainment,29319.0,33.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Armenia,Entertainment,29872.0,77.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Australia,Entertainment,134.0,88.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Austria,Entertainment,63.0,68.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Azerbaijan,Entertainment,125.0,73.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Bangladesh,Entertainment,3800.0,35.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Belarus,Entertainment,100.0,31.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Belgium,Entertainment,94.0,101.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Bolivia,Entertainment,191.0,28.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Bosnia And Herzegovina,Entertainment,81.0,44.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Brazil,Entertainment,224.0,44.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Bulgaria,Entertainment,70.0,39.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Canada,Entertainment,125.0,91.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Chile,Entertainment,46715.0,50.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,China,Entertainment,293.0,41.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Colombia,Entertainment,124924.0,32.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Costa Rica,Entertainment,28735.0,56.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Croatia,Entertainment,81.0,87.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Cyprus,Entertainment,81.0,88.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Czech Republic,Entertainment,1141.0,49.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Denmark,Entertainment,854.0,123.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Dominican Republic,Entertainment,3651.0,63.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Ecuador,Entertainment,43.0,43.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Egypt,Entertainment,931.0,20.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Estonia,Entertainment,83.0,89.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Finland,Entertainment,83.0,89.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,France,Entertainment,80.0,86.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Georgia,Entertainment,130.0,48.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Germany,Entertainment,67.0,72.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Greece,Entertainment,45.0,48.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Guatemala,Entertainment,355.0,46.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Hong Kong,Entertainment,647.0,83.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Hungary,Entertainment,17502.0,48.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,India,Entertainment,2205.0,26.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Indonesia,Entertainment,345448.0,21.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Iran,Entertainment,12401600.0,295.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Iraq,Entertainment,53886.0,41.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Ireland,Entertainment,100.0,108.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Israel,Entertainment,329.0,89.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Italy,Entertainment,74.0,80.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Jamaica,Entertainment,8387.0,53.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Japan,Entertainment,10103.0,65.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Jordan,Entertainment,30.0,42.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Kazakhstan,Entertainment,21541.0,49.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Kenya,Entertainment,4210.0,32.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Kosovo,Entertainment,28.0,30.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Kuwait,Entertainment,31.0,101.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Latvia,Entertainment,66.0,71.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Lithuania,Entertainment,72.0,77.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Luxembourg,Entertainment,81.0,87.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Malaysia,Entertainment,122.0,26.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Malta,Entertainment,100.0,107.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Mauritius,Entertainment,1722.0,37.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Mexico,Entertainment,883.0,52.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Montenegro,Entertainment,61.0,66.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Morocco,Entertainment,474.0,47.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Nepal,Entertainment,3282.0,25.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Netherlands,Entertainment,74.0,79.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,New Zealand,Entertainment,133.0,80.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Macedonia,Entertainment,2104.0,37.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Norway,Entertainment,1043.0,96.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Oman,Entertainment,21.0,54.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Pakistan,Entertainment,6991.0,25.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Panama,Entertainment,52.0,52.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Peru,Entertainment,143.0,38.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Philippines,Entertainment,1492.0,26.0
"Dinner for two at an italian restaurant in the expat area including appetisers, main course, wine and dessert",Restaurantes,Poland,Entertainment,182.0,45.0
